0.625000 0.312500 0.312500
0.633523 0.316761 0.316761
0.642045 0.321023 0.321023
0.650568 0.325284 0.325284
0.659091 0.329545 0.329545
0.667614 0.333807 0.333807
0.676136 0.338068 0.338068
0.684659 0.342330 0.342330
0.693182 0.346591 0.346591
0.701705 0.350852 0.350852
0.710227 0.355114 0.355114
0.718750 0.359375 0.359375
0.727273 0.363636 0.363636
0.735795 0.367898 0.367898
0.744318 0.372159 0.372159
0.752841 0.376420 0.376420
0.761364 0.380682 0.380682
0.769886 0.384943 0.384943
0.778409 0.389205 0.389205
0.786932 0.393466 0.393466
0.795455 0.397727 0.397727
0.803977 0.401989 0.401989
0.812500 0.406250 0.406250
0.821023 0.410511 0.410511
0.829545 0.414773 0.414773
0.838068 0.419034 0.419034
0.846591 0.423295 0.423295
0.855114 0.427557 0.427557
0.863636 0.431818 0.431818
0.872159 0.436080 0.436080
0.880682 0.440341 0.440341
0.889205 0.444602 0.444602
0.897727 0.448864 0.448864
0.906250 0.453125 0.453125
0.914773 0.457386 0.457386
0.923295 0.461648 0.461648
0.931818 0.465909 0.465909
0.940341 0.470170 0.470170
0.948864 0.474432 0.474432
0.957386 0.478693 0.478693
0.965909 0.482955 0.482955
0.974432 0.487216 0.487216
0.982955 0.491477 0.491477
0.991477 0.495739 0.495739
1.000000 0.500000 0.500000
